"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 서구 탄방동","743","743","0","하이플러스","33.72","201907","26","7,800","11","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","23.73","201910","6","4,400","6","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","35.25","201910","17","7,500","13","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","22.92","201912","12","4,800","6","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","38.52","201912","13","8,000","10","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","28.41","201912","16","5,200","12","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","22.68","201912","17","5,500","11","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","23.73","202001","10","5,000","7","2005","둔산중로14번길 36"
"대전광역시 서구 탄방동","743","743","0","하이플러스","36.13","202002","25","7,600","8","2005","둔산중로14번길 36"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","30.64","201904","16","6,900","7","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201904","22","9,900","7","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","30.64","201904","24","6,300","2","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.5","201905","7","9,000","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.5","201905","31","9,000","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","42.55","201907","1","9,400","6","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201907","24","11,128","5","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201907","24","11,128","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201907","24","11,128","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201907","24","11,128","6","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201907","24","11,128","8","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201907","24","11,128","3","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","7","11,080","3","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","8","11,080","3","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","8","11,080","3","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","8","10,913","2","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","12","11,080","3","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","12","10,802","1","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","12","11,024","3","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","12","10,858","1","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","19","11,024","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","19","11,080","10","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","19","11,080","6","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","20","11,080","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","20","11,080","10","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","21","11,024","5","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","21","11,024","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","22","11,080","10","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201908","23","11,136","10","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201909","10","11,000","7","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","39.37","201910","17","9,000","1","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201910","18","8,500","7","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.53","201911","7","9,350","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.5","201912","17","10,000","4","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","49.5","201912","19","8,500","2","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","1342","1342","0","DTVan 오피스텔","30.64","202003","9","7,200","6","2011","테크노1로 12-22"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","59.45","201904","12","23,444","19","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","59.45","201904","12","22,607","10","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","59.45","201905","10","23,444","18","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","59.45","201905","12","23,444","14","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","59.45","201906","27","23,444","16","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","50.62","201906","28","17,325","19","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","59.45","201909","18","23,000","21","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","32.24","201910","4","11,700","20","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","32.24","201910","19","11,600","13","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","32.24","201911","23","11,600","11","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","32.24","201911","23","11,600","20","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","27.57","201911","25","9,950","15","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","59.45","202001","15","23,444","20","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","32.24","202002","24","10,500","5","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","32.24","202003","4","11,500","8","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","940","940","0","DTVan-S","32.24","202003","21","11,450","11","2018","테크노중앙로 50"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","31.2","201904","2","8,200","2","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","36","201906","20","8,350","9","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","57.68","201908","7","14,273","10","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","64.98","201908","8","15,838","2","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","64.98","201908","12","15,838","2","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","39.62","201908","20","9,100","10","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","59.6","201908","21","14,600","9","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","59.6","201908","21","14,453","2","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","45.24","201908","22","11,138","5","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","35.2","201909","7","8,500","8","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","64.98","201909","28","11,000","9","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","65.52","201911","23","15,300","6","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","60.84","202001","4","14,900","6","2012","테크노3로 66"
"대전광역시 유성구 관평동","1352","1352","0","디티비안W 오피스텔","35.2","202001","14","9,800","10","2012","테크노3로 66"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","21.81","201912","5","10,600","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","31.55","201912","5","15,510","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","25.17","202001","10","12,270","8","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","25.17","202001","23","10,700","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","25.17","202002","10","11,670","3","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","25.17","202002","10","10,700","6","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","25.17","202002","11","9,889","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","25.17","202002","11","9,607","9","2019","테크노1로 12-28"
"대전광역시 유성구 관평동","1343","1343","0","메종 드 세이","25.17","202002","25","9,889","7","2019","테크노1로 12-28"
"대전광역시 유성구 도룡동","4-8","4","8","도룡 코아루 스마트리치","81.89","201907","8","38,800","19","2019","엑스포로123번길 34"
"대전광역시 유성구 도룡동","4-8","4","8","도룡 코아루 스마트리치","27.01","201909","15","14,450","15","2019","엑스포로123번길 34"
"대전광역시 유성구 도룡동","4-8","4","8","도룡 코아루 스마트리치","81.89","202003","16","36,400","7","2019","엑스포로123번길 34"
"대전광역시 유성구 도룡동","4-8","4","8","도룡 코아루 스마트리치","81.89","202003","26","38,000","15","2019","엑스포로123번길 34"
"대전광역시 유성구 도룡동","4-9","4","9","도룡 하우스디","35.76","201911","27","15,714","9","2019","엑스포로151번길 19"
"대전광역시 유성구 도룡동","4-9","4","9","도룡 하우스디","39.25","202002","12","18,530","5","2019","엑스포로151번길 19"
"대전광역시 유성구 도룡동","4-9","4","9","도룡 하우스디","39.25","202002","13","19,500","10","2019","엑스포로151번길 19"
"대전광역시 유성구 도룡동","4-30","4","30","도룡KCC웰츠타워","51.98","201908","19","25,500","12","2018","엑스포로123번길 33"
"대전광역시 유성구 도룡동","4-30","4","30","도룡KCC웰츠타워","26.17","201910","11","12,700","7","2018","엑스포로123번길 33"
"대전광역시 유성구 도룡동","4-30","4","30","도룡KCC웰츠타워","62.58","202002","18","32,000","5","2018","엑스포로123번길 33"
"대전광역시 유성구 도룡동","4-30","4","30","도룡KCC웰츠타워","62.58","202002","19","32,500","8","2018","엑스포로123번길 33"
"대전광역시 유성구 도룡동","4-6","4","6","스마트시티(4-6)","105.96","201912","4","30,000","8","2008","엑스포로123번길 65-38"
"대전광역시 유성구 도룡동","4-6","4","6","스마트시티(4-6)","105.96","202002","15","30,000","4","2008","엑스포로123번길 65-38"
"대전광역시 유성구 도룡동","4-7","4","7","스마트시티(4-7)","72.92","202002","6","25,500","7","2008","엑스포로123번길 46-15"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","74.8","201906","26","26,000","5","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","74.8","201907","13","27,300","17","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.57","201907","17","32,247","17","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.88","201907","20","35,900","13","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","74.8","201907","23","28,500","14","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.57","201909","6","31,800","7","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.88","201909","18","36,500","13","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","78.72","201909","25","31,400","9","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","74.8","201910","7","27,500","17","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.94","201911","18","40,200","17","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","74.8","201911","30","27,000","6","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.57","201912","4","32,000","4","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","78.72","201912","11","28,000","3","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.88","202001","9","32,000","2","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","74.8","202002","18","28,000","7","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","84.57","202003","25","38,000","8","2014","엑스포로123번길 26-30"
"대전광역시 유성구 도룡동","4-28","4","28","스마트시티리버뷰","74.8","202003","28","29,000","15","2014","엑스포로123번길 26-30"
"대전광역시 유성구 봉명동","640-2","640","2","	(640-2)	","42.86","201908","24","9,200","2","2011","문화원로 107"
"대전광역시 유성구 봉명동","550-9","550","9","K-town","25.02","201911","29","6,700","6","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","550","9","K-town","26.53","202003","2","7,500","4","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","550-9","550","9","K-town","25.02","202003","3","6,500","6","2015","계룡로105번길 24"
"대전광역시 유성구 봉명동","537-6","537","6","대양오피스텔","46.1","201905","29","3,500","6","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","537","6","대양오피스텔","61.22","201906","1","5,100","5","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","537","6","대양오피스텔","32.03","201906","3","3,500","10","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","537","6","대양오피스텔","46.1","201906","10","3,700","3","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","537","6","대양오피스텔","43.67","201910","22","3,500","7","1997","온천로 53"
"대전광역시 유성구 봉명동","537-6","537","6","대양오피스텔","43.67","201910","22","3,500","13","1997","온천로 53"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","37.53","201912","2","10,128","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","32.68","201912","2","9,751","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","34.47","201912","2","9,851","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","37.67","201912","2","11,366","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","37.67","201912","2","11,366","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","33.61","201912","2","10,027","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","33.61","201912","2","10,027","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","33.61","201912","2","10,027","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","33.61","201912","2","10,027","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","448-4","448","4","더그린2차","32.68","201912","2","9,962","3","2019","계룡로74번길 12"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","35.08","201904","17","3,800","19","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","32.71","201904","25","2,600","17","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","37.19","201905","9","3,850","13","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","36.61","201905","17","4,000","7","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","36.61","201905","31","3,500","17","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","51.29","201906","11","7,000","19","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","44.64","201907","5","3,847","15","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","37.19","201907","31","3,450","12","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","37.98","201909","3","3,655","14","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","29.93","201909","10","2,800","16","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","37.98","201909","10","4,250","13","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","32.71","201910","30","2,950","9","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","36.61","201911","25","3,600","17","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","37.98","201912","10","4,000","10","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","37.19","201912","17","4,000","14","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","29.93","201912","30","2,800","11","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","36.61","202001","13","3,900","11","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","46.73","202002","21","7,000","11","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","29.93","202002","21","3,000","11","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","39.38","202002","24","4,100","9","1995","온천로 59"
"대전광역시 유성구 봉명동","538-8","538","8","동아벤처타워","37.98","202003","23","3,750","18","1995","온천로 59"
"대전광역시 유성구 봉명동","447-6","447","6","레자미3차","21.38","201904","12","5,200","4","2013","계룡로 84"
"대전광역시 유성구 봉명동","445-4","445","4","리베라","28.39","201906","10","5,600","3","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","445","4","리베라","28.39","201906","25","6,200","6","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","445","4","리베라","28.39","201911","1","6,200","7","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","445","4","리베라","28.39","201911","22","6,800","7","2013","온천로 26"
"대전광역시 유성구 봉명동","445-4","445","4","리베라","29.86","202002","6","5,650","5","2013","온천로 26"
"대전광역시 유성구 봉명동","448-5","448","5","리베라 아이누리","37.17","201908","7","7,500","2","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","448-5","448","5","리베라 아이누리","37.17","201910","13","7,850","2","2011","계룡로74번길 20"
"대전광역시 유성구 봉명동","612-2","612","2","봉명 정한 드리미아","26.54","202002","3","5,500","4","2012","문화원로 80"
"대전광역시 유성구 봉명동","549-1","549","1","사이언스타운 주상복합","68.33","201909","26","18,000","8","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","549","1","사이언스타운 주상복합","33.46","201911","26","8,350","3","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","549","1","사이언스타운 주상복합","68.33","201912","19","17,300","5","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","549","1","사이언스타운 주상복합","68.38","201912","23","18,930","8","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","549","1","사이언스타운 주상복합","68.33","202002","2","19,500","9","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","549","1","사이언스타운 주상복합","33.46","202002","8","9,780","4","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","549","1","사이언스타운 주상복합","66.62","202002","27","20,430","9","2013","온천로 60"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","27.17","201904","12","5,700","6","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","36.48","201904","18","6,680","8","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","36.48","201906","10","6,200","11","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","27.17","201907","20","5,300","4","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","36.48","201907","22","6,700","9","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","27.92","201908","15","5,300","5","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","36.48","201911","9","6,900","9","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","27.17","201911","16","5,800","7","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","36.48","201912","4","6,000","9","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","27.92","201912","19","5,400","12","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","27.92","201912","25","5,500","11","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","25.64","202001","12","6,000","6","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","27.17","202001","31","5,500","8","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","25.64","202001","31","5,500","4","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","28.29","202003","11","5,900","6","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","25.64","202003","12","6,000","4","2004","대학로 59"
"대전광역시 유성구 봉명동","604-2","604","2","샹그릴라 플러스빌","25.64","202003","15","5,700","10","2004","대학로 59"
"대전광역시 유성구 봉명동","606-1","606","1","솔리안","69.3","201909","5","14,000","8","2013","대학로 53"
"대전광역시 유성구 봉명동","606-1","606","1","솔리안","44.1","201909","5","14,413","7","2013","대학로 53"
"대전광역시 유성구 봉명동","606-1","606","1","솔리안","84","201910","24","19,626","6","2013","대학로 53"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","48.42","201905","6","17,750","13","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","52.15","201908","8","22,549","11","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","52.15","201908","8","22,105","5","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","52.15","201908","8","22,438","7","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","52.15","201908","8","22,438","7","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","52.15","201908","8","22,549","13","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","52.15","201908","20","22,438","6","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","52.15","201909","4","16,800","22","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","27.87","201909","7","10,000","26","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","39.62","201909","16","15,000","8","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","201909","23","7,000","5","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","48.42","201909","24","20,900","26","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","201910","16","7,400","20","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","201911","11","7,900","8","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","202001","28","7,000","5","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","202001","30","7,500","12","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","202001","31","7,300","26","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","27.87","202002","1","10,300","26","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","202002","20","7,300","18","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","202002","29","7,800","14","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","202003","9","7,500","16","2014","온천로 45"
"대전광역시 유성구 봉명동","536-5","536","5","유성 푸르지오 시티","23.99","202003","24","7,250","9","2014","온천로 45"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","38.11","201905","2","4,250","16","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","38.61","201905","15","4,000","10","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","34.79","201906","10","3,750","10","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","43.06","201906","18","4,500","10","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","30.29","201907","3","3,500","6","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","38.11","201907","29","4,200","10","1994","대학로 31"
"대전광역시 유성구 봉명동","535-5","535","5","한진리조트오피스텔","41.58","201908","14","5,500","5","1994","대학로 31"
