"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"경기도 하남시 망월동","1096-2","1096","2","우성르보아리버","18.09","202004","6","13,500","17","2018","미사강변중앙로198번길 35"
"경기도 하남시 망월동","1079","1079","0","우성르보아파크","18.72","202004","27","11,700","11","2018"," "
"경기도 하남시 망월동","1132","1132","0","퀸즈파크 미사1차","19.25","202004","30","15,400","6","2019","미사강변동로84번길 20"
"경기도 하남시 망월동","1099","1099","0","하남미사 롯데캐슬 스타","21.31","202004","10","15,910","27","2019","미사강변중앙로 190"
"경기도 하남시 망월동","1148","1148","0","하남미사 롯데캐슬 헤븐시티 Ⅱ","21.84","202004","10","15,770","7","2020","미사강변한강로 295"
"경기도 하남시 신장동","519","519","0","오피스텔트레벨","32.05","202004","9","10,000","13","2004","대청로 15"
"경기도 하남시 신장동","519","519","0","오피스텔트레벨","35.31","202004","21","9,970","12","2004","대청로 15"
"경기도 하남시 신장동","427-373","427","373","하이렉스오피스텔","28.8","202004","20","13,000","8","2015","하남대로801번길 74"
"경기도 하남시 풍산동","529","529","0","마이움트라이스타","43.32","202004","25","22,000","15","2019","조정대로 85"
"경기도 화성시 남양읍 남양리","1748","1748","0","아이리스오피스텔","26.64","202004","7","4,000","6","2003","시청로 50"
"경기도 화성시 남양읍 남양리","1748","1748","0","아이리스오피스텔","27.24","202004","7","4,000","6","2003","시청로 50"
"경기도 화성시 남양읍 남양리","1748","1748","0","아이리스오피스텔","27.24","202004","24","5,100","3","2003","시청로 50"
"경기도 화성시 능동","1065-2","1065","2","동탄 퍼스트빌스타","18.35","202004","27","8,000","10","2014","동탄원천로 354-11"
"경기도 화성시 능동","1065-3","1065","3","동탄 푸르지오 시티","32.06","202004","1","12,200","5","2013","동탄원천로 360"
"경기도 화성시 능동","1065-3","1065","3","동탄 푸르지오 시티","33.74","202004","11","11,850","8","2013","동탄원천로 360"
"경기도 화성시 능동","1064-3","1064","3","삼성씨티오피스텔","23.35","202004","6","4,500","3","2013","동탄하나1길 47-6"
"경기도 화성시 반송동","43-2","43","2","	(43-2)	","20.31","202004","24","7,000","7","2015"," "
"경기도 화성시 반송동","106-6","106","6","동탄 동일하이빌 오피스텔","49.74","202004","7","17,500","12","2010","동탄중심상가1길 18"
"경기도 화성시 반송동","106-6","106","6","동탄 동일하이빌 오피스텔","49.74","202004","21","17,000","16","2010","동탄중심상가1길 18"
"경기도 화성시 반송동","106-6","106","6","동탄 동일하이빌 오피스텔","35.38","202004","25","12,900","10","2010","동탄중심상가1길 18"
"경기도 화성시 반송동","106-6","106","6","동탄 동일하이빌 오피스텔","35.38","202004","25","13,000","11","2010","동탄중심상가1길 18"
"경기도 화성시 반송동","106-1","106","1","동탄파라곤II","49.76","202004","25","15,150","5","2010","메타폴리스로 54"
"경기도 화성시 반송동","92-2","92","2","마젤란오피스텔","49.94","202004","11","17,100","25","2010","노작로 177"
"경기도 화성시 반송동","92-2","92","2","마젤란오피스텔","43.82","202004","14","16,100","29","2010","노작로 177"
"경기도 화성시 반송동","92-2","92","2","마젤란오피스텔","29.09","202004","14","11,800","3","2010","노작로 177"
"경기도 화성시 반송동","92-2","92","2","마젤란오피스텔","26.9","202004","21","11,250","11","2010","노작로 177"
"경기도 화성시 반송동","92-2","92","2","마젤란오피스텔","49.94","202004","28","16,500","23","2010","노작로 177"
"경기도 화성시 반송동","92-2","92","2","마젤란오피스텔","26.9","202004","30","11,400","7","2010","노작로 177"
"경기도 화성시 반송동","90-1","90","1","삼성스마트쉐르빌","29.11","202004","2","13,750","10","2012","노작로 207"
"경기도 화성시 반송동","90-1","90","1","삼성스마트쉐르빌","29.11","202004","11","13,900","21","2012","노작로 207"
"경기도 화성시 반송동","90-1","90","1","삼성스마트쉐르빌","29.11","202004","11","13,600","10","2012","노작로 207"
"경기도 화성시 반송동","90-1","90","1","삼성스마트쉐르빌","29.11","202004","30","13,950","16","2012","노작로 207"
"경기도 화성시 반송동","93-8","93","8","서해더블루(93-8)","46.93","202004","11","13,900","6","2009","메타폴리스로 47-7"
"경기도 화성시 반송동","93-8","93","8","서해더블루(93-8)","30.32","202004","16","11,700","5","2009","메타폴리스로 47-7"
"경기도 화성시 반송동","92-3","92","3","센트럴시티 오피스텔","42.75","202004","6","19,900","23","2011","노작로 175"
"경기도 화성시 반송동","92-3","92","3","센트럴시티 오피스텔","42.75","202004","7","19,700","16","2011","노작로 175"
"경기도 화성시 반송동","92-3","92","3","센트럴시티 오피스텔","38.44","202004","18","17,200","12","2011","노작로 175"
"경기도 화성시 반송동","93-1","93","1","풍성 위버폴리스","77.16","202004","20","15,000","3","2009","동탄지성로 17"
"경기도 화성시 반송동","93-1","93","1","풍성 위버폴리스","90.21","202004","24","25,900","3","2009","동탄지성로 17"
"경기도 화성시 병점동","871","871","0","병점역 효성 해링턴 플레이스","31.15","202004","8","9,500","8","2013","떡전골로 60"
"경기도 화성시 비봉면 양노리","283","283","0","태백해피빌","79.66","202004","21","11,000","2","2015","양노로 80"
"경기도 화성시 청계동","null","0","0","시범 반도유보라 아이비파크4.0","59.7","202004","3","28,000","8","2018"," "
"경기도 화성시 청계동","null","0","0","시범 반도유보라 아이비파크4.0","59.7","202004","15","25,000","25","2018"," "
"경상남도 거제시 연초면 죽토리","327","327","0","신우희가로","40.7","202004","23","6,000","3","2006","죽토로 2"
"경상남도 김해시 대청동","315-5","315","5","마인즈힐 빌딩","33.03","202004","1","4,600","5","2012","번화1로44번길 31"
"경상남도 김해시 대청동","61-5","61","5","인투블루빌Ⅰ","26.16","202004","1","8,170","3","2018","대청로210번길 36"
"경상남도 김해시 부원동","827-4","827","4","IS PLAZA 오피스텔","40.96","202004","27","17,288","12","2019","가락로 53"
"경상남도 김해시 삼방동","174-6","174","6","동신 오피스텔","28.8","202004","20","2,850","4","2000","활천로267번길 27-20"
"경상남도 김해시 어방동","529-4","529","4","더블리안 S-클래스","41.26","202004","2","20,200","13","2019","인제로170번길 3-8"
"경상남도 김해시 어방동","529-4","529","4","더블리안 S-클래스","40.59","202004","6","19,900","13","2019","인제로170번길 3-8"
"경상남도 김해시 어방동","529-4","529","4","더블리안 S-클래스","40.59","202004","9","19,100","6","2019","인제로170번길 3-8"
"경상남도 김해시 어방동","529-10","529","10","동화리버빌오피스텔","27.82","202004","16","3,000","5","2002","인제로170번길 9-19"
"경상남도 김해시 어방동","529-10","529","10","동화리버빌오피스텔","28.4","202004","23","2,750","6","2002","인제로170번길 9-19"
"경상남도 김해시 어방동","531-7","531","7","목연오피스텔","39.33","202004","22","2,900","4","2002","인제로170번길 21-13"
"경상남도 김해시 어방동","521-1","521","1","우경오피스텔","27.36","202004","16","4,000","9","2002","인제로188번길 3-10"
"경상남도 김해시 외동","1254-2","1254","2","네오프라자","43.92","202004","28","2,500","6","2002","내외중앙로 33"
"경상남도 양산시 물금읍 가촌리","1290-3","1290","3","양산신도시 삼정그린코아 더 시티","23.07","202004","16","8,000","20","2018","메기로 199"
"경상남도 양산시 물금읍 범어리","2711-23","2711","23","디온플레이스","37.4","202004","28","13,900","6","2016"," "
"경상남도 양산시 물금읍 범어리","2775-10","2775","10","신양산 코아루 캠퍼스시티","23.24","202004","26","7,600","18","2018","부산대학로 144"
"경상남도 양산시 중부동","241-1","241","1","에이스 빌딩","78.52","202004","13","17,000","4","2015","장동3길 14-1"
"경상남도 진주시 가좌동","478-2","478","2","미켈란젤로 빌딩","28.03","202004","11","8,100","7","2008","진주대로 546"
"경상남도 진주시 가좌동","478-2","478","2","미켈란젤로 빌딩","27.98","202004","18","8,100","4","2008","진주대로 546"
"경상남도 진주시 가좌동","478-2","478","2","미켈란젤로 빌딩","28.03","202004","28","8,000","6","2008","진주대로 546"
"경상남도 진주시 평거동","300-7","300","7","월드슈퍼빌","52.46","202004","6","5,900","7","2002","진양호로185번길 6"
"경상남도 창원마산합포구 신포동2가","28","28","0","대우백화점","54.48","202004","1","8,500","16","1994","동서동로 18"
"경상남도 창원마산합포구 신포동2가","23","23","0","마산 웰메이드 시티","24.24","202004","2","10,000","27","2019","동서동2길 60"
"경상남도 창원마산합포구 신포동2가","23","23","0","마산 웰메이드 시티","31.01","202004","20","13,200","24","2019","동서동2길 60"
"경상남도 창원마산합포구 오동동","214-7","214","7","고려타워","41.27","202004","13","8,160","11","2018","문화의길 15"
"경상남도 창원마산합포구 오동동","214-7","214","7","고려타워","28.56","202004","20","5,400","10","2018","문화의길 15"
"경상남도 창원마산합포구 오동동","17-150","17","150","삼광프리존","27.01","202004","13","3,000","7","2003","합포로 102"
"경상남도 창원마산합포구 오동동","316-1","316","1","상지솔리움","22.27","202004","3","2,600","12","2003","해안대로 389"
"경상남도 창원마산합포구 오동동","318-1","318","1","포세이돈하우스","24.74","202004","6","4,140","4","null","해안대로 376"
"경상남도 창원마산합포구 월남동4가","3-2","3","2","장원빌딩","30","202004","15","6,000","6","2004","3·15대로 34"
"경상남도 창원마산회원구 양덕동","163-17","163","17","대력베스트빌","38.52","202004","14","5,700","12","2003","양덕동2길 17"
"경상남도 창원마산회원구 양덕동","163-17","163","17","대력베스트빌","26.98","202004","20","4,600","13","2003","양덕동2길 17"
"경상남도 창원마산회원구 양덕동","153-28","153","28","수피아","42.73","202004","17","9,300","3","2012","양덕남9길 20"
"경상남도 창원성산구 상남동","25","25","0","네스트빌딩","37.06","202004","2","4,500","9","2003","마디미로38번길 11"
"경상남도 창원성산구 상남동","71-3","71","3","상남 아크로타워","155.37","202004","7","36,000","25","2008","중앙대로 48"
"경상남도 창원성산구 상남동","9-2","9","2","상남리더스빌","28.98","202004","18","3,750","6","2002","마디미로9번길 3"
"경상남도 창원성산구 상남동","9-2","9","2","상남리더스빌","28.98","202004","18","3,750","4","2002","마디미로9번길 3"
"경상남도 창원성산구 상남동","9-2","9","2","상남리더스빌","28.98","202004","18","3,750","4","2002","마디미로9번길 3"
"경상남도 창원성산구 상남동","9-2","9","2","상남리더스빌","28.98","202004","18","3,750","6","2002","마디미로9번길 3"
"경상남도 창원성산구 상남동","76-1","76","1","스타 타워즈","34.23","202004","7","7,150","14","2005","중앙대로100번길 14"
"경상남도 창원성산구 중앙동","101-1","101","1","경남오피스텔","51.81","202004","3","3,500","4","1990","중앙대로 37"
"경상남도 창원성산구 중앙동","98-4","98","4","성원그랜드오피스텔","38.95","202004","30","2,900","9","1990","용지로 70"
"경상남도 창원성산구 중앙동","93-1","93","1","평화상가오피스텔","54.04","202004","8","3,500","9","1992","중앙대로 111"
"경상남도 창원의창구 대원동","121","121","0","더시티세븐","118.91","202004","1","29,300","15","2009","원이대로 320"
"경상남도 창원의창구 대원동","121","121","0","더시티세븐","118.91","202004","13","29,300","17","2009","원이대로 320"
"경상남도 창원의창구 대원동","121","121","0","더시티세븐","178.37","202004","17","45,000","5","2009","원이대로 320"
"경상남도 창원의창구 대원동","121","121","0","더시티세븐","118.91","202004","19","31,500","26","2009","원이대로 320"
"경상남도 창원의창구 대원동","121","121","0","더시티세븐","126.06","202004","24","33,000","16","2009","원이대로 320"
"경상남도 창원의창구 사림동","161-1","161","1","현대 썬앤빌 더 스퀘어","28.26","202004","7","15,330","7","2019","용동로 45"
"경상남도 창원의창구 소답동","156-4","156","4","노블하우스","84.55","202004","24","12,100","8","2012","읍성로117번길 12"
"경상남도 창원의창구 팔용동","31-2","31","2","한미코보스텔","26.97","202004","10","5,020","4","2004","창원대로397번길 8-9"
"경상남도 창원진해구 경화동","1153-14","1153","14","하이존텔4차","31.56","202004","2","3,000","2","2005","충장로273번길 16"
"경상남도 창원진해구 태평동","22-1","22","1","태평로얄스톤아파트","82.68","202004","8","15,000","2","2018","태평로 10"
"경상남도 창원진해구 풍호동","807-3","807","3","토원주택","36.9","202004","29","3,000","5","2003","천자로413번길 5"
"경상남도 통영시 광도면 죽림리","410-31","410","31","리오죽림슈오피스텔","55.77","202004","7","7,800","7","2015","죽림1로 4-51"
"경상남도 통영시 광도면 죽림리","1584-2","1584","2","워터파크오피스텔","73.11","202004","24","18,000","3","2019","죽림1로 16"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","3","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","3","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","21.14","202004","3","3,695","3","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","23.71","202004","3","4,122","3","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,956","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","23.71","202004","3","4,122","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,956","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,956","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,956","5","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","3","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,956","3","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","3","2018","중앙로 336"
"경상남도 통영시 무전동","980-1","980","1","더 뷰","16.74","202004","3","2,901","3","2018","중앙로 336"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","5,212","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","5,212","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.78","202004","23","5,218","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.28","202004","23","3,878","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.27","202004","23","4,558","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","45.84","202004","23","6,281","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","71.81","202004","23","9,838","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.78","202004","23","6,135","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.28","202004","23","4,559","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.27","202004","23","4,558","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","6","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","45.84","202004","23","6,281","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","71.81","202004","23","9,838","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.78","202004","23","6,135","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.28","202004","23","4,559","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.27","202004","23","4,558","7","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","45.84","202004","23","6,281","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","71.81","202004","23","9,838","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.78","202004","23","6,135","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.28","202004","23","4,559","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.27","202004","23","4,558","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","40.5","202004","23","5,549","2","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","45.84","202004","23","5,342","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","71.81","202004","23","8,368","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","5,212","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","5,212","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","5,212","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.78","202004","23","5,218","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.28","202004","23","3,878","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.27","202004","23","3,877","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","3,933","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","40.5","202004","23","4,720","3","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","45.84","202004","23","7,514","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","71.81","202004","23","13,199","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","8,228","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","6,128","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","8,228","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.78","202004","23","8,225","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","6,199","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","6,199","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","6,199","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","6,199","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","6,199","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.28","202004","23","6,146","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.27","202004","23","6,066","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","6,199","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","40.5","202004","23","7,423","4","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","45.84","202004","23","5,342","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","71.81","202004","23","8,368","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","44.73","202004","23","5,212","5","2019","감포로 373"
"경상북도 경주시 감포읍 오류리","281-1","281","1","감포비치레지던스","33.75","202004","23","4,624","7","2019","감포로 373"
"경상북도 경주시 서부동","4-6","4","6","천광오피스텔","34.71","202004","1","1,500","3","1997","북성로51번길 26-18"
"경상북도 경주시 석장동","742","742","0","건일프라임하우스","27.01","202004","1","5,250","4","2012","석장1길 16-19"
"경상북도 경주시 성건동","482-1","482","1","성건디오채","84.88","202004","3","14,450","5","2013","금성로347번길 36"
"경상북도 구미시 송정동","77","77","0","구미송정유성푸르나임오피스텔","23.96","202004","14","6,900","18","2016","송정대로 99"
"경상북도 구미시 황상동","305-2","305","2","영무 메트로","48.14","202004","3","5,000","9","2010","인동중앙로3길 29"
"경상북도 김천시 덕곡동","697-2","697","2","(697-2)","62.01","202004","10","3,440","2","2015"," "
"경상북도 김천시 율곡동","812","812","0","김천 코아루 파크드림 시티","28.63","202004","20","10,071","20","2016","혁신1로 58"
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","42.55","202004","9","15,084","17","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","42.55","202004","14","15,084","25","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","42.55","202004","16","15,084","24","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","28.95","202004","23","10,305","8","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","42.55","202004","23","15,084","15","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","9","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","45.1","202004","23","15,993","15","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","13","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","14","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","12","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","42.55","202004","23","15,084","16","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","45.1","202004","23","15,993","17","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","28.95","202004","23","10,305","12","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","45.1","202004","23","15,993","21","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","11","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","16","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","19","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","20","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","28.95","202004","23","10,305","9","2017"," "
"경상북도 김천시 율곡동","798","798","0","김천 파크드림 시티써밋","35.76","202004","23","12,681","15","2017"," "
"경상북도 김천시 율곡동","811","811","0","영무 메트로","46.23","202004","20","10,931","13","2015"," "
"경상북도 문경시 점촌동","131-2","131","2","라온팰리스","47.99","202004","21","5,500","2","null"," "
