"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190401 ~ 20200331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대전광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202002","14","16,500","13","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202002","17","15,000","2","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","49.59","202002","19","10,850","17","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","49.59","202002","19","11,200","20","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202002","20","15,800","4","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202002","22","15,450","12","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202002","24","15,500","7","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202002","25","14,300","4","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202002","27","15,800","10","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","49.59","202002","28","10,500","2","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","49.59","202003","3","10,900","23","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","5","13,500","17","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","6","15,000","3","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","7","15,600","19","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","39.65","202003","11","8,600","14","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","13","16,300","19","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","49.59","202003","14","12,000","21","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","14","15,500","5","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","14","16,000","9","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","15","15,700","11","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","16","17,500","7","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","16","15,600","10","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","16","15,700","7","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","49.59","202003","16","11,200","6","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","49.59","202003","16","10,200","17","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","20","14,500","4","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","21","16,300","21","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","21","17,000","4","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","23","15,700","3","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","24","14,000","1","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","59.47","202003","25","15,950","19","1997","관저북로 80"
"대전광역시 서구 관저동","984","0984","0000","원앙마을2","39.65","202003","30","8,800","21","1997","관저북로 80"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","1","10,900","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","12","12,000","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","13","12,400","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","15","11,000","17","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","16","11,200","3","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","17","11,900","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","20","9,400","2","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201904","23","14,300","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","25","11,500","25","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201904","26","9,900","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201904","26","8,750","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201905","8","11,800","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201905","11","15,100","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201905","12","9,300","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201905","16","11,150","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201905","25","10,300","24","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201905","28","10,750","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201905","31","14,400","6","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","1","12,000","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201906","1","8,900","17","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201906","1","14,500","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","4","10,800","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","4","11,500","1","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201906","6","15,000","6","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","7","12,000","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","7","10,950","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201906","8","8,800","21","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","11","11,700","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","12","10,000","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","13","12,000","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","14","9,750","2","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201906","22","15,000","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201906","22","15,000","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201906","25","13,650","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201906","26","13,800","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","27","10,200","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201906","29","10,800","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201906","29","14,950","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201907","1","12,250","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201907","1","11,800","23","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201907","5","15,500","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201907","5","10,000","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201907","6","10,000","3","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201907","8","12,100","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201907","17","15,000","15","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201907","27","11,000","25","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201908","5","11,900","21","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201908","7","11,750","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201908","7","12,000","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201908","9","8,750","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201908","12","14,300","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201908","13","12,300","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201908","16","10,400","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201908","19","14,950","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201908","21","12,000","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201908","23","12,100","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201908","23","13,700","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201908","26","15,500","18","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201908","30","15,000","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201909","3","9,100","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201909","4","10,800","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201909","5","12,000","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201909","25","10,400","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201910","3","11,800","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201910","5","15,700","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201910","7","8,800","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201910","7","13,000","2","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201910","8","15,200","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201910","10","11,700","8","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201910","14","8,300","22","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201910","18","11,200","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201910","18","8,650","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201910","19","15,800","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201910","24","11,600","15","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201910","25","11,800","15","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201910","27","8,800","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201911","5","10,500","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201911","9","11,200","2","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201911","9","8,500","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","13","14,300","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201911","13","10,300","8","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","14","15,700","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201911","16","10,300","3","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","19","14,500","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","19","16,000","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","21","15,000","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","22","15,600","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","23","16,000","8","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201911","23","8,800","17","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201911","23","11,800","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201911","23","9,200","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","28","15,200","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201911","28","9,450","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","29","14,000","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201911","30","15,300","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","1","15,700","18","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","2","16,250","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","3","11,900","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","4","15,800","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201912","4","8,800","22","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","7","9,700","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","10","11,200","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","11","14,450","6","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","11","11,000","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","12","11,300","18","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","13","14,500","3","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","13","11,000","3","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","14","11,900","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","14","14,300","8","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","15","14,700","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","17","15,900","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","19","12,800","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","20","11,850","18","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","20","15,500","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","21","12,150","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","21","11,350","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","22","11,000","3","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","23","13,300","1","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","23","13,900","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","26","11,900","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","201912","26","9,550","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","28","16,900","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","28","11,300","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","30","16,400","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","201912","30","12,000","23","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","201912","31","14,600","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","1","10,500","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202001","3","9,050","21","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","4","12,200","15","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","7","10,000","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","8","10,800","6","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202001","9","8,300","2","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","10","11,900","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","10","10,900","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","10","11,400","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202001","13","8,800","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202001","14","14,250","1","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","14","10,400","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202001","15","17,300","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202001","16","9,800","15","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202001","16","14,400","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202001","18","15,800","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","18","12,850","2","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202001","20","15,400","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202001","21","10,250","21","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202001","22","16,650","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202001","22","14,800","6","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","1","12,000","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","1","12,000","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202002","3","9,600","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","4","11,500","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","6","11,500","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","8","11,500","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","8","11,550","2","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","8","10,400","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","8","14,800","1","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","8","17,000","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","9","15,700","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","10","17,200","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","10","10,500","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","13","14,900","6","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","14","10,000","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202002","14","9,300","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","14","15,800","6","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","14","15,700","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202002","14","9,100","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","14","11,600","5","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","15","17,300","16","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","18","16,300","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","19","10,850","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","19","17,400","15","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","19","11,700","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202002","20","15,500","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","21","11,100","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","28","12,100","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","29","13,000","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","29","12,300","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202002","29","11,500","14","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","2","10,800","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","3","12,000","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","4","10,300","13","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","6","17,500","7","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","7","12,500","4","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","7","16,500","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","7","15,500","10","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","7","10,700","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","8","12,000","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","10","10,200","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","11","10,000","3","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","14","10,900","8","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","14","10,800","12","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","14","11,900","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","16","11,700","20","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","17","12,300","18","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","18","10,700","8","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","20","17,400","17","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","21","17,400","18","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","23","17,900","19","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","23","12,800","9","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","39.65","202003","26","8,900","1","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","28","12,250","23","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","49.59","202003","30","12,250","11","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","31","18,000","15","1997","관저북로 14"
"대전광역시 서구 관저동","999","0999","0000","원앙마을4","59.47","202003","31","15,900","3","1997","관저북로 14"
"대전광역시 서구 관저동","1566","1566","0000","중흥S-클래스 프라디움","47.5144","201904","8","19,100","9","2016","관저남로12번길 12"
"대전광역시 서구 관저동","1566","1566","0000","중흥S-클래스 프라디움","47.5144","201904","21","18,400","15","2016","관저남로12번길 12"
"대전광역시 서구 관저동","1566","1566","0000","중흥S-클래스 프라디움","47.4529","201905","14","18,100","8","2016","관저남로12번길 12"
"대전광역시 서구 관저동","1566","1566","0000","중흥S-클래스 프라디움","47.5144","201905","22","19,500","8","2016","관저남로12번길 12"
"대전광역시 서구 관저동","1566","1566","0000","중흥S-클래스 프라디움","47.5144","201905","22","19,800","7","2016","관저남로12번길 12"
"대전광역시 서구 관저동","1566","1566","0000","중흥S-클래스 프라디움","47.5144","201905","25","20,400","11","2016","관저남로12번길 12"
"대전광역시 서구 관저동","1566","1566","0000","중흥S-클래스 프라디움","47.5144","201906","22","20,000","8","2016","관저남로12번길 12"
